,frequency,recency,T,monetary_value,probability_alive,pred_num_txn,exp_avg_sales,predicted_clv,manual_predicted_clv,clv_profit
942,1.0,142.0,447.0,316.0,0.02937327857135446,0.0,324.08835405561143,0.9640788926548027,0.0,0.09640788926548027
943,1.0,337.0,479.0,78.0,0.07410538162459293,0.01,85.70195782465598,0.6122739232938589,0.8570195782465598,0.06122739232938589
944,1.0,337.0,575.0,13.3,0.055781145731721535,0.0,20.896916496324796,0.0982150293354837,0.0,0.009821502933548372
945,1.0,16.0,435.0,79.9,0.00961095343671508,0.0,87.60504250044931,0.08691480833408859,0.0,0.008691480833408859
946,1.0,332.0,410.0,39.0,0.09118836383540026,0.01,46.63864079521369,0.4574096360136069,0.4663864079521369,0.04574096360136069
947,1.0,1.0,493.0,164.33,0.0064790848025745975,0.0,172.172115751624,0.10532814179581726,0.0,0.010532814179581726
949,1.0,191.0,476.0,125.57,0.0365609987852073,0.0,133.3491883654398,0.472144551313404,0.0,0.0472144551313404
950,1.0,2.0,265.0,43.0,0.016525596393077994,0.0,50.64513484951546,0.11890398252385927,0.0,0.011890398252385928
952,1.0,2.0,245.0,59.99,0.018318754703166712,0.0,67.66271834516223,0.18425116803343053,0.0,0.018425116803343054
953,1.0,220.0,244.0,92.5,0.10785449705861379,0.02,100.2254987714999,1.6106021501547731,2.004509975429998,0.16106021501547732
955,1.0,72.0,436.0,130.0,0.017398426341595444,0.0,137.786380530579,0.2470680441746098,0.0,0.02470680441746098
956,1.0,200.0,352.0,115.0,0.06033964062264884,0.01,122.76202782694737,0.8824450999299865,1.2276202782694738,0.08824450999299865
957,1.0,4.0,256.0,257.98,0.01776372258346255,0.0,265.9741577979642,0.6848783795792784,0.0,0.06848783795792784
958,1.0,113.0,144.0,106.9,0.0984829053030722,0.02,114.64887736698628,2.190838706586266,2.2929775473397256,0.21908387065862658
959,2.0,60.0,479.0,115.9,0.01998863532112848,0.0,119.77859601793848,0.33734786828259583,0.0,0.03373478682825958
960,1.0,217.0,303.0,49.9,0.08117421847366162,0.01,57.556337093186016,0.6122666800744876,0.5755633709318602,0.06122666800744876
